trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
758,False,"{'a': 1, 'e': 0.24199999999999933}",25,7,-13.763689389332352,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
759,False,"{'a': 1, 'e': 0.24099999999999933}",20,2,-16.468283337798052,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
760,False,"{'a': 1, 'e': 0.23999999999999932}",20,0,-19.71377275138876,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
761,False,"{'a': 1, 'e': 0.23899999999999932}",25,16,-35.43305133090101,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
762,False,"{'a': 1, 'e': 0.23799999999999932}",20,9,-3.6685223813297463,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
763,False,"{'a': 1, 'e': 0.23699999999999932}",20,2,13.618772916929656,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 1, 'e': 0.23599999999999932}",20,10,21.22736577385755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 1, 'e': 0.23499999999999932}",20,6,11.738330743372416,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 1, 'e': 0.23399999999999932}",25,0,-2.91441634599889,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
767,False,"{'a': 1, 'e': 0.23299999999999932}",20,9,11.689433191930686,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 1, 'e': 0.23199999999999932}",20,0,-19.81131868749508,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
769,False,"{'a': 1, 'e': 0.23099999999999932}",30,0,-3.2797843155065776,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
770,False,"{'a': 1, 'e': 0.22999999999999932}",25,2,32.34403312728864,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 1, 'e': 0.22899999999999932}",35,21,24.799004178329977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 1, 'e': 0.22799999999999931}",20,0,-5.862772560797014,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
773,False,"{'a': 1, 'e': 0.2269999999999993}",25,17,16.280693494407803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 1, 'e': 0.2259999999999993}",20,0,-8.902524159522583,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
775,False,"{'a': 1, 'e': 0.2249999999999993}",25,18,5.082824615134725,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 1, 'e': 0.2239999999999993}",25,15,6.766576675814483,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 1, 'e': 0.2229999999999993}",25,6,-5.475345360340214,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
778,False,"{'a': 1, 'e': 0.2219999999999993}",20,12,-8.119407065313792,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
779,False,"{'a': 1, 'e': 0.2209999999999993}",20,8,0.4020681245747284,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 1, 'e': 0.2199999999999993}",30,15,-13.989751718722646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 1, 'e': 0.2189999999999993}",20,2,0.2153905044311344,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
782,False,"{'a': 1, 'e': 0.2179999999999993}",20,12,14.4735172687881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 1, 'e': 0.2169999999999993}",25,3,-29.7948758479117,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
784,False,"{'a': 1, 'e': 0.2159999999999993}",25,10,7.309003038358089,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 1, 'e': 0.2149999999999993}",30,19,23.625320640622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 1, 'e': 0.2139999999999993}",30,19,7.228735126008224,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 1, 'e': 0.2129999999999993}",20,8,9.267711499426408,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 1, 'e': 0.2119999999999993}",25,3,-18.184842836099172,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
789,False,"{'a': 1, 'e': 0.2109999999999993}",25,7,-0.22459483009056513,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
790,False,"{'a': 1, 'e': 0.2099999999999993}",20,6,21.71399838321087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 1, 'e': 0.2089999999999993}",25,11,12.764391540081377,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 1, 'e': 0.2079999999999993}",20,6,18.966474865330227,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 1, 'e': 0.2069999999999993}",20,6,14.238459211188111,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 1, 'e': 0.2059999999999993}",25,13,4.230450199393668,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 1, 'e': 0.2049999999999993}",20,7,-1.89696832518498,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
796,False,"{'a': 1, 'e': 0.2039999999999993}",20,11,-25.272554566653675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
797,False,"{'a': 1, 'e': 0.2029999999999993}",30,19,-34.208493043371256,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
798,False,"{'a': 1, 'e': 0.2019999999999993}",25,16,6.954793006256588,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 1, 'e': 0.2009999999999993}",25,5,-29.96220916935009,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
800,False,"{'a': 1, 'e': 0.1999999999999993}",20,0,29.99848528733839,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 1, 'e': 0.1989999999999993}",25,19,3.1893810762320527,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 1, 'e': 0.1979999999999993}",25,16,16.06806514210367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 1, 'e': 0.1969999999999993}",25,0,21.263634083083037,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
804,False,"{'a': 1, 'e': 0.19599999999999929}",20,13,13.022601621918344,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 1, 'e': 0.19499999999999929}",20,14,11.35025702932316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 1, 'e': 0.19399999999999928}",20,6,24.0137129574513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 1, 'e': 0.19299999999999928}",20,14,13.224884553372016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 1, 'e': 0.19199999999999928}",20,4,-20.015988969837775,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
809,False,"{'a': 1, 'e': 0.19099999999999928}",25,15,1.5620998377968074,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 1, 'e': 0.18999999999999928}",25,14,5.5514219023992375,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 1, 'e': 0.18899999999999928}",30,21,15.921009325169393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 1, 'e': 0.18799999999999928}",25,9,-10.446620300178484,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
813,False,"{'a': 1, 'e': 0.18699999999999928}",25,0,25.946709309530227,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 1, 'e': 0.18599999999999928}",30,7,12.72497640634214,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 1, 'e': 0.18499999999999928}",25,13,1.5959817057796926,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
816,False,"{'a': 1, 'e': 0.18399999999999928}",20,14,10.569367022001181,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 1, 'e': 0.18299999999999927}",25,16,-21.382119836557777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 1, 'e': 0.18199999999999927}",20,0,19.444886320888827,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
819,False,"{'a': 1, 'e': 0.18099999999999927}",20,2,11.491411429993772,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 1, 'e': 0.17999999999999927}",20,8,10.473223526651587,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 1, 'e': 0.17899999999999927}",25,14,18.141139587315443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 1, 'e': 0.17799999999999927}",25,9,18.437933452332665,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 1, 'e': 0.17699999999999927}",20,16,5.3897284045042895,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 1, 'e': 0.17599999999999927}",25,18,12.029805945720971,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 1, 'e': 0.17499999999999927}",20,9,18.04812683771108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 1, 'e': 0.17399999999999927}",30,16,24.63282035870951,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 1, 'e': 0.17299999999999927}",20,10,19.498640345423855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 1, 'e': 0.17199999999999926}",30,4,-55.09653880058988,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 2}",1
829,False,"{'a': 1, 'e': 0.17099999999999926}",25,8,-42.92608517126138,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
830,False,"{'a': 1, 'e': 0.16999999999999926}",20,12,16.97832052969746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 1, 'e': 0.16899999999999926}",20,10,12.419684655959763,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 1, 'e': 0.16799999999999926}",25,16,15.751733768843376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 1, 'e': 0.16699999999999926}",30,0,11.023412654388935,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
834,False,"{'a': 1, 'e': 0.16599999999999926}",25,16,16.70669509421097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 1, 'e': 0.16499999999999926}",20,8,21.117875102062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 1, 'e': 0.16399999999999926}",20,6,12.285184437720586,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 1, 'e': 0.16299999999999926}",25,8,14.401858798290677,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 1, 'e': 0.16199999999999926}",25,3,-22.713742706294187,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
839,False,"{'a': 1, 'e': 0.16099999999999925}",20,10,8.660995730040135,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 1, 'e': 0.15999999999999925}",25,17,-27.007826151961595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
841,False,"{'a': 1, 'e': 0.15899999999999925}",25,17,15.53319897199858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 1, 'e': 0.15799999999999925}",30,16,24.101264702207118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 1, 'e': 0.15699999999999925}",25,10,-70.87140343211608,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
844,False,"{'a': 1, 'e': 0.15599999999999925}",20,15,10.04632795911889,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 1, 'e': 0.15499999999999925}",25,8,-34.59682939047579,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
846,False,"{'a': 1, 'e': 0.15399999999999925}",20,11,16.51607108991494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 1, 'e': 0.15299999999999925}",20,13,14.458946965023395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 1, 'e': 0.15199999999999925}",20,7,-13.426850481863859,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
849,False,"{'a': 1, 'e': 0.15099999999999925}",30,22,15.095050535505901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 1, 'e': 0.14999999999999925}",25,3,-5.513762237145798,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
851,False,"{'a': 1, 'e': 0.14899999999999924}",20,0,29.72051514732523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
852,False,"{'a': 1, 'e': 0.14799999999999924}",25,10,21.441693390442694,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 1, 'e': 0.14699999999999924}",25,6,14.136379398745627,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 1, 'e': 0.14599999999999924}",20,0,7.179690176784552,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
855,False,"{'a': 1, 'e': 0.14499999999999924}",25,2,3.9392182679143084,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
856,False,"{'a': 1, 'e': 0.14399999999999924}",25,12,0.36239798360019626,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 1, 'e': 0.14299999999999924}",25,7,21.872490194145495,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 1, 'e': 0.14199999999999924}",20,3,-20.69286490816196,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
859,False,"{'a': 1, 'e': 0.14099999999999924}",25,10,9.950552258383242,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 1, 'e': 0.13999999999999924}",35,15,24.503151712508718,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 1, 'e': 0.13899999999999924}",20,6,24.61080852740826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 1, 'e': 0.13799999999999923}",25,0,35.31307188885316,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 1, 'e': 0.13699999999999923}",25,18,2.461232223810978,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 1, 'e': 0.13599999999999923}",20,11,5.888781324426162,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 1, 'e': 0.13499999999999923}",25,14,20.750958020951384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 1, 'e': 0.13399999999999923}",25,4,15.51222367262845,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 1, 'e': 0.13299999999999923}",20,8,21.14350910026401,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 1, 'e': 0.13199999999999923}",25,15,-31.972060472205094,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
869,False,"{'a': 1, 'e': 0.13099999999999923}",20,14,9.61928895114831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 1, 'e': 0.12999999999999923}",30,17,6.546327535686332,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 1, 'e': 0.12899999999999923}",20,4,2.730861992066305,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
872,False,"{'a': 1, 'e': 0.12799999999999923}",20,8,9.703049079555012,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 1, 'e': 0.12699999999999922}",30,12,30.367233855341887,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 1, 'e': 0.12599999999999922}",25,18,15.18074953474373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 1, 'e': 0.12499999999999922}",35,21,-20.54850045260291,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
876,False,"{'a': 1, 'e': 0.12399999999999922}",20,8,12.528848532922273,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 1, 'e': 0.12299999999999922}",25,0,21.188188182122538,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
878,False,"{'a': 1, 'e': 0.12199999999999922}",20,12,15.811668859908167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 1, 'e': 0.12099999999999922}",30,0,26.103481512470324,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
880,False,"{'a': 1, 'e': 0.11999999999999922}",25,7,19.484296446100473,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 1, 'e': 0.11899999999999922}",20,0,-17.411836706744253,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
882,False,"{'a': 1, 'e': 0.11799999999999922}",20,6,20.792296431492904,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 1, 'e': 0.11699999999999922}",20,8,14.663263704538497,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 1, 'e': 0.11599999999999921}",25,5,22.25676424829192,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 1, 'e': 0.11499999999999921}",25,14,21.27166221864575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 1, 'e': 0.11399999999999921}",20,13,-1.0715985536929322,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 1, 'e': 0.11299999999999921}",20,2,-0.439159053458851,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
888,False,"{'a': 1, 'e': 0.11199999999999921}",20,11,15.413902248877262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 1, 'e': 0.11099999999999921}",20,0,17.063591633071074,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
890,False,"{'a': 1, 'e': 0.10999999999999921}",20,0,27.46593579974102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
891,False,"{'a': 1, 'e': 0.10899999999999921}",20,16,7.423307157976877,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 1, 'e': 0.10799999999999921}",20,11,16.95776299531721,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 1, 'e': 0.1069999999999992}",20,10,24.873230707031468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 1, 'e': 0.1059999999999992}",30,11,12.5320921895045,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
895,False,"{'a': 1, 'e': 0.1049999999999992}",25,3,-62.59573218293112,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
896,False,"{'a': 1, 'e': 0.1039999999999992}",20,12,-6.600748718594336,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
897,False,"{'a': 1, 'e': 0.1029999999999992}",20,10,18.442314839411807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 1, 'e': 0.1019999999999992}",30,18,5.39170121901444,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 1, 'e': 0.1009999999999992}",25,8,23.33897214927066,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 1, 'e': 0.0999999999999992}",25,9,28.60661102380918,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 1, 'e': 0.0989999999999992}",20,0,31.613992769805392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 1, 'e': 0.0979999999999992}",25,0,24.315030004235762,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
903,False,"{'a': 1, 'e': 0.0969999999999992}",25,0,24.826157619665757,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
904,False,"{'a': 1, 'e': 0.0959999999999992}",30,0,-21.610411597250593,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
905,False,"{'a': 1, 'e': 0.0949999999999992}",35,25,19.127187923585907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 1, 'e': 0.0939999999999992}",25,14,-24.33430308171122,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
907,False,"{'a': 1, 'e': 0.0929999999999992}",20,0,26.679812052403683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 1, 'e': 0.0919999999999992}",20,0,23.58918436885342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 1, 'e': 0.09099999999999919}",20,8,23.496539356471814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 1, 'e': 0.08999999999999919}",35,16,22.947552477918887,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 1, 'e': 0.08899999999999919}",30,20,-19.954574064408888,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 1, 'e': 0.08799999999999919}",30,2,27.217755078935856,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
913,False,"{'a': 1, 'e': 0.08699999999999919}",20,3,-24.19540866567331,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
914,False,"{'a': 1, 'e': 0.08599999999999919}",20,6,11.574802952548788,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 1, 'e': 0.08499999999999919}",25,2,34.716971843465984,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 1, 'e': 0.08399999999999919}",20,3,26.473990752691954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 1, 'e': 0.08299999999999919}",25,19,13.417806641537279,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 1, 'e': 0.08199999999999918}",35,21,26.379120553362775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 1, 'e': 0.08099999999999918}",20,7,3.816552815504351,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 1, 'e': 0.07999999999999918}",20,9,17.808576748313126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 1, 'e': 0.07899999999999918}",25,3,40.954510073757135,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 1, 'e': 0.07799999999999918}",20,10,6.789370212329968,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 1, 'e': 0.07699999999999918}",30,18,23.17237315029496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 1, 'e': 0.07599999999999918}",20,11,21.7166105853178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 1, 'e': 0.07499999999999918}",20,13,16.095477319212858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 1, 'e': 0.07399999999999918}",25,12,21.60987726212723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 1, 'e': 0.07299999999999918}",25,14,21.716838058740734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 1, 'e': 0.07199999999999918}",35,17,32.37536166292015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 1, 'e': 0.07099999999999917}",20,7,22.99063865094009,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 1, 'e': 0.06999999999999917}",20,2,12.208147316949907,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 1, 'e': 0.06899999999999917}",25,12,25.967612512462807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 1, 'e': 0.06799999999999917}",20,14,2.934935711416209,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 1, 'e': 0.06699999999999917}",20,13,14.077086206764145,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 1, 'e': 0.06599999999999917}",30,16,27.043186750275325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 1, 'e': 0.06499999999999917}",25,11,19.03714048253878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 1, 'e': 0.06399999999999917}",25,15,16.363486748090896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 1, 'e': 0.06299999999999917}",20,13,12.999352026041368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 1, 'e': 0.06199999999999917}",25,19,0.024332782352320503,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 1, 'e': 0.060999999999999166}",35,17,32.4602316547892,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 1, 'e': 0.059999999999999165}",25,15,20.166220398222034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 1, 'e': 0.058999999999999164}",25,18,14.7517562699108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 1, 'e': 0.05799999999999916}",25,9,24.98185496487756,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 1, 'e': 0.05699999999999916}",20,16,8.766120064899606,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 1, 'e': 0.05599999999999916}",25,9,20.149166338256144,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 1, 'e': 0.05499999999999916}",30,18,22.56144869532904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 1, 'e': 0.05399999999999916}",20,8,25.07106915103877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 1, 'e': 0.05299999999999916}",25,15,21.88647835825949,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
